generator_loss_vec,discriminator_loss_vec,acc_vec
2.7829166318689076,1.5378851809671947,0.078125
1.8215594702533313,1.1410923093557357,0.11458333333333336
1.402111686446837,1.2626319353069577,0.10416666666666667
1.4746025072676794,1.1990817299910954,0.10937500000000001
1.5077088713645934,1.1722082487174443,0.10416666666666667
1.239187808547701,1.2556797785418374,0.09895833333333333
1.4205889342086655,1.0980845915419715,0.06249999999999999
